2025-01-26 17:42:30.200308
22.80	50.00	327	335	577
22.80	50.00	328	338	581
22.80	50.00	333	342	588
22.80	50.00	325	344	590
22.80	50.00	332	343	597
22.80	50.00	331	344	589
22.80	50.00	322	343	594
22.80	50.00	330	344	593
22.80	50.00	331	343	591
22.80	50.00	324	344	596
22.80	50.00	325	343	588
22.80	50.00	332	344	595
22.80	50.00	327	344	591
22.80	50.00	323	344	591
22.80	50.00	331	345	597
22.80	50.00	330	343	588
22.80	50.00	321	343	594
22.80	50.00	329	345	592
22.80	50.00	331	343	591
22.80	50.00	324	344	596
22.80	50.00	325	343	588
22.80	50.00	331	344	595
22.80	50.00	327	345	592
22.80	50.00	323	344	591
22.80	50.00	330	344	595
22.80	50.00	330	344	589
22.80	50.00	322	344	595
22.80	50.00	328	344	592
22.80	50.00	331	344	591
22.80	50.00	324	344	596
22.80	50.00	325	344	588
22.80	50.00	332	344	596
22.80	50.00	328	345	592
22.80	50.00	322	344	592
22.80	50.00	330	345	596
22.80	50.00	330	345	589
22.80	50.00	322	345	596
22.80	50.00	327	344	592
22.80	50.00	331	345	592
22.80	50.00	324	345	596
22.80	50.00	325	344	589
22.80	50.00	331	344	596
22.80	50.00	328	344	592
22.80	50.00	322	344	592
22.80	50.00	329	344	595
22.80	50.00	331	345	590
22.80	50.00	322	345	596
22.80	50.00	328	344	592
22.80	50.00	332	344	593
22.80	50.00	324	345	596
22.80	50.00	325	344	589
22.80	50.00	331	345	596
22.80	50.00	328	344	591
22.80	50.00	322	345	592
22.80	50.00	330	344	596
22.80	50.00	331	345	590
22.80	50.00	322	344	596
22.80	50.00	327	344	592
22.80	50.00	331	345	592
22.80	50.00	324	345	596
22.80	50.00	325	345	589
22.80	50.00	331	344	597
22.80	50.00	328	345	592
22.80	50.00	322	344	592
22.80	50.00	330	344	595
22.80	50.00	330	345	589
22.80	50.00	322	345	597
22.80	50.00	328	345	592
22.80	50.00	331	344	592
22.80	50.00	324	345	595
22.80	50.00	324	344	589
22.80	50.00	330	345	598
22.80	50.00	329	346	591
22.80	50.00	322	345	593
22.80	50.00	330	344	597
22.80	50.00	330	344	590
22.80	50.00	322	345	598
22.80	50.00	327	344	592
22.80	50.00	331	344	593
22.80	50.00	325	344	597
22.80	50.00	322	335	582
22.80	50.00	330	342	590
22.80	50.00	323	344	595
22.80	50.00	323	344	588
22.80	50.00	330	344	596
22.80	50.00	328	343	589
22.80	50.00	321	344	591
22.80	50.00	330	343	595
22.80	50.00	330	344	589
22.80	50.00	321	344	597
22.80	50.00	326	345	589
22.80	50.00	331	344	592
22.80	50.00	325	344	595
22.80	50.00	323	344	589
22.80	50.00	330	344	597
22.80	50.00	327	345	589
22.80	50.00	321	345	592
22.80	50.00	329	345	593
22.80	50.00	330	344	589
22.80	50.00	321	344	596
22.80	50.00	326	344	590
22.80	50.00	331	345	593
22.80	50.00	325	344	594
22.80	50.00	323	344	589
22.80	50.00	330	345	597
22.80	50.00	329	344	590
22.80	50.00	321	344	593
22.80	50.00	330	344	594
22.80	50.00	330	345	590
22.80	50.00	322	345	597
22.80	50.00	326	345	590
22.80	50.00	331	344	594
22.80	50.00	325	345	594
22.80	50.00	323	345	590
22.80	50.00	331	345	596
22.80	50.00	328	344	590
22.80	50.00	321	345	593
22.80	50.00	329	344	594
22.80	50.00	330	343	590
22.80	50.00	322	345	597
22.80	50.00	325	344	590
22.80	50.00	331	344	594
22.80	50.00	325	344	593
22.80	50.00	323	344	590
22.80	50.00	331	345	597
22.80	50.00	329	345	590
22.80	50.00	322	344	594
22.80	50.00	329	344	594
22.80	50.00	331	345	591
22.80	50.00	322	345	597
22.80	50.00	326	345	590
22.80	50.00	332	345	595
22.80	50.00	326	344	594
22.80	50.00	324	344	591
22.80	50.00	331	346	597
22.80	50.00	329	344	590
22.80	50.00	321	345	595
22.80	50.00	329	345	594
22.80	50.00	331	345	590
22.80	50.00	323	345	597
22.80	50.00	326	344	590
22.80	50.00	332	344	595
22.80	50.00	326	345	594
22.80	50.00	323	344	590
22.80	50.00	331	344	597
22.80	50.00	330	345	591
22.80	50.00	322	346	594
22.80	50.00	329	344	593
22.80	50.00	331	345	590
22.80	50.00	323	345	597
22.80	50.00	325	344	590
22.80	50.00	331	344	595
22.80	50.00	327	345	594
22.80	50.00	323	345	592
22.80	50.00	331	344	598
22.80	50.00	329	344	591
22.80	50.00	321	344	595
22.80	50.00	328	345	593
22.90	50.00	316	335	581
22.90	50.00	321	342	593
22.90	50.00	328	343	593
22.90	50.00	329	344	590
22.90	50.00	322	344	597
22.90	50.00	325	344	589
22.90	50.00	330	344	595
22.90	50.00	326	344	592
22.90	50.00	322	344	590
22.90	50.00	330	344	597
22.90	50.00	329	345	589
22.90	50.00	321	344	594
22.90	50.00	327	344	593
22.90	50.00	330	344	590
22.90	50.00	323	345	596
22.90	50.00	324	344	588
22.90	50.00	330	344	595
22.90	50.00	326	345	592
22.90	50.00	322	345	591
22.90	50.00	329	343	596
22.90	50.00	329	344	588
22.90	50.00	320	344	594
22.90	50.00	327	344	591
22.90	50.00	330	344	591
22.90	50.00	323	344	596
22.90	50.00	324	345	589
22.90	50.00	331	344	595
22.90	50.00	326	345	592
22.90	50.00	322	344	591
22.90	50.00	330	344	596
22.90	50.00	330	344	589
22.90	50.00	321	344	597
22.90	50.00	327	345	591
22.90	50.00	331	344	591
22.90	50.00	324	344	596
22.90	50.00	324	344	589
22.90	50.00	331	344	596
22.90	50.00	327	344	592
22.90	50.00	322	343	592
22.90	50.00	330	344	596
22.90	50.00	330	344	589
22.90	50.00	321	345	595
22.90	50.00	328	345	591
22.90	50.00	331	344	591
22.90	50.00	324	346	596
22.90	50.00	325	344	589
22.90	50.00	331	344	596
22.90	50.00	328	344	592
22.90	50.00	323	345	593
22.90	50.00	330	345	597
22.90	50.00	330	345	589
22.90	50.00	322	346	597
22.90	50.00	327	345	591
22.90	50.00	331	345	593
22.90	50.00	324	346	596
22.90	50.00	325	345	590
22.90	50.00	331	344	596
22.90	50.00	327	345	591
22.90	50.00	323	346	592
22.90	50.00	330	344	596
22.90	50.00	330	345	589
22.90	50.00	321	345	596
22.90	50.00	327	345	591
22.90	50.00	332	345	591
22.90	50.00	324	345	595
22.90	50.00	325	346	589
22.90	50.00	331	345	597
22.90	50.00	327	344	591
22.90	50.00	322	345	592
22.90	50.00	330	346	596
22.90	50.00	331	345	589
22.90	50.00	321	345	596
22.90	50.00	327	345	591
22.90	50.00	331	344	591
22.90	50.00	324	345	597
22.90	50.00	324	345	589
22.90	50.00	331	344	596
22.90	50.00	329	344	591
22.80	50.00	320	336	579
22.80	50.00	329	344	594
22.80	50.00	327	343	591
22.80	50.00	321	344	593
22.80	50.00	328	345	594
22.80	50.00	330	343	589
22.80	50.00	321	344	597
22.80	50.00	326	344	589
22.80	50.00	330	345	591
22.80	50.00	324	344	595
22.80	50.00	323	344	588
22.80	50.00	330	344	596
22.80	50.00	328	344	590
22.80	50.00	321	344	592
22.80	50.00	328	343	594
22.80	50.00	330	344	590
22.80	50.00	321	344	596
22.80	50.00	327	345	591
22.80	50.00	331	345	592
22.80	50.00	324	344	594
22.80	50.00	323	344	589
22.80	50.00	330	344	597
22.80	50.00	327	345	590
